iter	R2	MAPE
1913	0.9957199661	0.009736744776
1914	0.9957204251	0.009734719724
1915	0.9957316715	0.009724926122
1916	0.9957337387	0.009722850988
1917	0.9957339479	0.009721708184
1918	0.9957347315	0.009718549232
1919	0.9957347444	0.009718303911
1920	0.9957352586	0.009716500201
1921	0.9957354149	0.009715739894
1922	0.995745672	0.009706769875
1923	0.9957517492	0.009696396388
1924	0.9957614697	0.009686080554
1925	0.9957666628	0.009682716318
1926	0.9957686865	0.009677573681
1927	0.9957778734	0.009668506561
1928	0.9957779266	0.009667835141
1929	0.9957779305	0.009667791848
1930	0.9957885007	0.009652802356
1931	0.9958012876	0.009638849363
1932	0.9958014653	0.00963738835
1933	0.9958022072	0.0096349248
1934	0.9958051912	0.009629479036
1935	0.995805321	0.009629010012
1936	0.9958087031	0.009625952467
1937	0.9958087148	0.00962576633
1938	0.9958157003	0.009615894974
1939	0.9958157719	0.009615084558
1940	0.9958159889	0.009614436515
1941	0.9958160326	0.009613504747
1942	0.9958236071	0.009607896212
1943	0.9958273989	0.009603271857
1944	0.9958279707	0.009601531241
1945	0.9958285262	0.009600996088
1946	0.9958393216	0.009589873479
1947	0.9958415934	0.009587569152
1948	0.9958418622	0.00958587056
1949	0.995843048	0.009583403964
1950	0.9958433417	0.009582086328
1951	0.9958484525	0.009579029652
1952	0.9958520808	0.009573031157
1953	0.9958516751	0.009570009976
1954	0.9958519538	0.009569050892
1955	0.995858343	0.00956187344
1956	0.9958607196	0.009556847317
1957	0.9958724374	0.009546410049
1958	0.9958724998	0.009545362033
1959	0.9958750381	0.009538965719
1960	0.9958758772	0.009536107608
1961	0.995879871	0.009531936104
1962	0.9958798725	0.009531917418
1963	0.9958804919	0.009529189754
1964	0.9958806494	0.009528207204
1965	0.9958842561	0.009521347671
1966	0.9958843627	0.009520557458
1967	0.995884852	0.009518835338
1968	0.9958914983	0.009511120092
1969	0.9958964395	0.009506103692
1970	0.9959036802	0.009500077412
1971	0.995903701	0.009499667637
1972	0.9959075866	0.00949629701
1973	0.9959161302	0.009483158306
1974	0.9959162359	0.009482009901
1975	0.9959162742	0.009481671758
1976	0.9959165401	0.009480538205
1977	0.99591654	0.009480539599
1978	0.9959207503	0.009475007563
1979	0.9959307747	0.009465248314
1980	0.9959474203	0.009448330102
1981	0.9959477638	0.009446842391
1982	0.9959477304	0.009445948914
1983	0.9959511249	0.00944034429
1984	0.9959520756	0.009438133172
1985	0.9959653502	0.009425378373
1986	0.9959674787	0.009419668033
1987	0.9959685935	0.009417394101
1988	0.9959689459	0.009415816286
1989	0.9959689482	0.009415740633
1990	0.9959724077	0.009412105487
1991	0.9959774494	0.009399384531
1992	0.9959782481	0.009398248108
1993	0.9959803773	0.009393897856
1994	0.9959817311	0.009390554099
1995	0.9959821712	0.009388818
1996	0.9959825158	0.009387250885
1997	0.9959856256	0.009384304153
1998	0.9959965449	0.009369441775
1999	0.9959970873	0.009367281342
2000	0.9959974291	0.009365495789
2001	0.996007135	0.009356190237
2002	0.9960091284	0.009353556661
2003	0.9960130648	0.009347427519
2004	0.9960150802	0.009340177392
2005	0.9960153049	0.009338625274
2006	0.9960377356	0.009312875818
2007	0.9960404398	0.009311300133
2008	0.996046473	0.009304909164
2009	0.9960465128	0.009304284497
2010	0.9960525641	0.009296852997
2011	0.9960558281	0.009293048949
2012	0.9960562202	0.009291312139
2013	0.9960564227	0.009289876553
2014	0.9960707462	0.009275883762
2015	0.9960734458	0.009271999288
2016	0.9960744118	0.009269881212
2017	0.9960745564	0.009268545458
2018	0.9960746616	0.009268138668
2019	0.9960749242	0.009267640079
2020	0.9960881149	0.009257954935
2021	0.9960969089	0.009248149964
2022	0.9960968928	0.009247700757
2023	0.9961036261	0.009237086633
2024	0.9961034724	0.009233188055
2025	0.9961034772	0.009233135448
2026	0.9961035024	0.009232819975
2027	0.9961133832	0.009223063071
2028	0.9961133837	0.009223044401
2029	0.9961224375	0.009215510781
2030	0.9961223897	0.009214598442
2031	0.9961239577	0.009210913016
2032	0.9961307572	0.009205856993
2033	0.996131118	0.009204286751
2034	0.9961340619	0.009201773871
2035	0.9961430091	0.009195302332
2036	0.9961446169	0.009190588303
2037	0.9961455127	0.009188594505
2038	0.9961455131	0.009188575481
2039	0.9961502605	0.009179757471
2040	0.9961639155	0.009164353203
2041	0.996163916	0.009164317874
2042	0.9961640681	0.009163334397
2043	0.996170279	0.009155253608
2044	0.9961771249	0.009148757448
2045	0.9961901955	0.009140399117
2046	0.9961915768	0.009137076342
2047	0.9961915776	0.00913705349
2048	0.9961919167	0.009135601174
2049	0.9961919233	0.009135448674
2050	0.9961923049	0.009133617605
2051	0.996192571	0.00913234793
2052	0.9961932185	0.009129165514
2053	0.9961934586	0.0091275883
2054	0.9961939378	0.009125826682
2055	0.9961951587	0.009122888784
2056	0.9962082837	0.009111886165
2057	0.9962166966	0.009103982571
2058	0.9962208021	0.009101687176
2059	0.9962290618	0.009093311198
2060	0.9962286865	0.009090429211
2061	0.996230704	0.009087280856
2062	0.9962310139	0.009086021943
2063	0.9962310751	0.009085585283
2064	0.9962333744	0.009082016951
2065	0.9962373557	0.009075571163
2066	0.9962370884	0.009072047784
2067	0.9962371356	0.009071303763
2068	0.9962485098	0.009057902426
2069	0.9962499546	0.009054123534
2070	0.99625536	0.009049126707
2071	0.9962554385	0.009048310535
2072	0.9962589921	0.009043721852
2073	0.9962647893	0.009032517042
2074	0.9962655366	0.009030085084
2075	0.9962658423	0.009028729974
2076	0.9962661533	0.009027356134
2077	0.9962662272	0.009026772717
2078	0.9962751774	0.009017357037
2079	0.9962816459	0.009009653016
2080	0.9962817824	0.009008798444
2081	0.9962899421	0.009003507781
2082	0.9962935173	0.008997923967
2083	0.9962958625	0.00899485641
2084	0.9962960501	0.008993928819
2085	0.9962998423	0.008989855064
2086	0.9963150522	0.008969633416
2087	0.996315414	0.008966629344
2088	0.9963162244	0.008965177632
2089	0.9963164676	0.008964296938
2090	0.9963205634	0.008961244642
2091	0.9963207432	0.008960125241
2092	0.9963224497	0.008956861376
2093	0.9963221798	0.008956177887
2094	0.9963222172	0.008955591144
2095	0.9963292307	0.008951210527
2096	0.9963312265	0.008948256086
2097	0.9963314717	0.008947193837
2098	0.9963344716	0.008941304847
2099	0.9963344923	0.008939825821
2100	0.9963352924	0.008937511357
2101	0.9963380283	0.00893236274
2102	0.9963425283	0.008925581824
2103	0.9963426095	0.008924768966
2104	0.9963436878	0.008921852012
2105	0.9963602686	0.008901227686
2106	0.9963603926	0.008900355404
2107	0.996359681	0.008899389007
2108	0.9963604119	0.008897777959
2109	0.9963623185	0.008893270306
2110	0.9963632694	0.008890342321
2111	0.996372112	0.008878901195
2112	0.9963801836	0.00886445861
2113	0.9963808039	0.008862974711
2114	0.9963812258	0.008861461876
2115	0.9963844306	0.008855727619
2116	0.9963886076	0.008845349721
2117	0.9963889421	0.008843744099
2118	0.9963909156	0.0088404509
2119	0.9963909217	0.008840240862
2120	0.9964022377	0.00882691939
2121	0.9964028219	0.008823444673
2122	0.9964032515	0.008822510962
2123	0.9964044878	0.00881893365
2124	0.9964089709	0.008808770434
2125	0.9964087698	0.008805443123
2126	0.9964090285	0.00880437332
2127	0.9964092232	0.008803657745
2128	0.9964116561	0.008801897493
2129	0.9964116657	0.008801838503
2130	0.9964140305	0.008795959348
2131	0.9964154134	0.008792394288
2132	0.9964172039	0.008789474347
2133	0.9964175719	0.008786585109
2134	0.9964206359	0.008782480971
2135	0.9964206528	0.008782208427
2136	0.996426899	0.008774187491
2137	0.996427188	0.008772743783
2138	0.9964296908	0.008768089592
2139	0.9964321385	0.008766234333
2140	0.9964336741	0.008760703454
2141	0.9964337828	0.008760263328
2142	0.9964360844	0.008753564835
2143	0.9964454056	0.008741822018
2144	0.9964598716	0.00873145637
2145	0.9964608575	0.008725905226
2146	0.9964748255	0.008710277059
2147	0.9964764573	0.00870709323
2148	0.996476591	0.008706103099
2149	0.9964807529	0.008703059306
2150	0.9964814507	0.008700929015
2151	0.996481463	0.00870069684
2152	0.9964814686	0.008700623644
2153	0.9964815483	0.008699979402
2154	0.9964908689	0.008692052527
2155	0.9964959237	0.00867960632
2156	0.9964959983	0.00867904089
2157	0.9964960318	0.008678666077
2158	0.9965023314	0.008670024964
2159	0.9965023694	0.008669770165
2160	0.9965023693	0.008669769512
2161	0.9965023693	0.008669769501
2162	0.9965153386	0.008654827399
2163	0.996525299	0.008643471153
2164	0.9965253557	0.008642978892
2165	0.9965254662	0.008642197554
2166	0.9965338244	0.008634242861
2167	0.9965388169	0.008626915583
2168	0.9965388598	0.008626599456
2169	0.9965389841	0.008625786046
2170	0.9965389944	0.008625568405
2171	0.996540098	0.008622571567
2172	0.9965407355	0.008621413829
2173	0.9965428048	0.008616723347
2174	0.9965428693	0.008615628899
2175	0.9965428685	0.008615629735
2176	0.9965424176	0.008615803762
2177	0.9965539183	0.008599520189
2178	0.9965590931	0.008594254135
2179	0.9965617019	0.008590747677
2180	0.9965633333	0.008587818065
2181	0.9965633363	0.008587813383
2182	0.9965638909	0.008586621264
2183	0.9965710298	0.008576747813
2184	0.9965710673	0.008576294935
2185	0.9965717662	0.008573829248
2186	0.9965719403	0.00857341459
2187	0.9965725057	0.008571691327
2188	0.9965751768	0.008565676557
2189	0.9965755732	0.008564049008
2190	0.9965755883	0.00856375286
2191	0.9965757731	0.008562531362
2192	0.9965811263	0.008555420565
2193	0.9965821796	0.008553395581
2194	0.9965907861	0.00854266419
2195	0.996591041	0.008541300693
2196	0.9965913335	0.008539779135
2197	0.9965913415	0.008539736865
2198	0.9965915314	0.008538565731
2199	0.9965915745	0.00853802783
2200	0.9965921696	0.008535408343
2201	0.9965972051	0.008528858228
2202	0.9966079703	0.008515324035
2203	0.9966101306	0.00850941878
2204	0.996611008	0.008506814469
2205	0.9966111315	0.008506285133
2206	0.9966112648	0.008505468668
2207	0.9966197619	0.008494270879
2208	0.9966199281	0.008493384829
2209	0.9966205847	0.008491727184
2210	0.9966219827	0.008489557556
2211	0.9966224416	0.008487747611
2212	0.9966318413	0.008480657348
2213	0.9966320513	0.008479861416
2214	0.9966364594	0.008471620341
2215	0.9966385912	0.008470129994
2216	0.9966400983	0.008467344058
2217	0.9966439322	0.008463861026
2218	0.9966631176	0.00844654814
2219	0.9966701221	0.008439024497
2220	0.9966736886	0.008436809507
2221	0.9966859959	0.00841986914
2222	0.996693773	0.008414540998
2223	0.9966960694	0.008411832301
2224	0.9966961555	0.00841115063
2225	0.9967056154	0.008399095467
2226	0.9967085962	0.008390991382
2227	0.9967136151	0.008387339529
2228	0.9967215764	0.008380378321
2229	0.9967217025	0.00837950141
2230	0.9967234142	0.008374863756
2231	0.9967235857	0.008373078102
2232	0.996729815	0.008364198826
2233	0.9967314203	0.008361896868
2234	0.9967314892	0.008361433184
2235	0.9967316118	0.008360357726
2236	0.9967317358	0.008359585825
2237	0.9967326077	0.008357112961
2238	0.9967332786	0.008354239313
2239	0.9967334539	0.008352398264
2240	0.9967336636	0.008350912304
2241	0.9967338847	0.008349988432
2242	0.9967351615	0.008346807792
2243	0.9967359781	0.0083443442
2244	0.9967374431	0.008340439203
2245	0.9967380414	0.008337463516
2246	0.9967402519	0.008331978596
2247	0.9967402733	0.008331828081
2248	0.9967406383	0.008329485345
2249	0.9967426744	0.008324962573
2250	0.9967429358	0.008323141603
2251	0.9967460134	0.008319596764
2252	0.996746318	0.00831779372
2253	0.9967463303	0.00831765947
2254	0.996746365	0.008317408726
2255	0.9967511782	0.008312497307
2256	0.9967515375	0.008310834664
2257	0.996751758	0.008309456487
2258	0.996752095	0.008308067283
2259	0.996760805	0.008301086252
2260	0.9967629842	0.008298742215
2261	0.9967630324	0.008298361927
2262	0.9967630397	0.008298264015
2263	0.9967635077	0.008297556607
2264	0.9967628686	0.008295978595
2265	0.9967706796	0.008287118435
2266	0.9967727042	0.008281164831
2267	0.9967727421	0.008280994644
2268	0.9967769782	0.00827484039
2269	0.9967813275	0.008270195846
2270	0.9967811831	0.008269790079
2271	0.9967817154	0.008267600054
2272	0.9967854786	0.008264862857
2273	0.996787391	0.008260216608
2274	0.9967875527	0.00825701244
2275	0.996788489	0.008254158686
2276	0.9967885067	0.008253710332
2277	0.9967889832	0.008252076121
2278	0.9967891504	0.008250557474
2279	0.9967902238	0.008246708889
2280	0.9967901779	0.008244837238
2281	0.9967902955	0.008244084289
2282	0.996790405	0.008243488503
2283	0.9967913067	0.008240634655
2284	0.9967913059	0.008240588123
2285	0.9967913433	0.008238496475
2286	0.9967915752	0.008237069428
2287	0.9967919852	0.00823383629
2288	0.9967919858	0.008233832861
2289	0.9967920485	0.008233309662
2290	0.9967925004	0.008232533122
2291	0.9967967049	0.008229628935
2292	0.9967986097	0.008225104405
2293	0.9967986115	0.008225067987
2294	0.9967988062	0.008224276997
2295	0.9967990492	0.008223677926
2296	0.9967990528	0.008223658278
2297	0.9967996966	0.00822154724
2298	0.9967998053	0.008221141471
2299	0.9968021455	0.008217785749
2300	0.9968021904	0.008217499281
2301	0.9968022634	0.008217098278
2302	0.9968027238	0.008215260608
2303	0.9968027374	0.0082151692
2304	0.9968121323	0.008202225731
2305	0.9968121331	0.008202186599
2306	0.9968124565	0.008201309835
2307	0.9968124621	0.008201258765
2308	0.9968134477	0.008199273336
2309	0.9968140658	0.008197457706
2310	0.9968326487	0.008173285493
2311	0.9968429617	0.008163354525
2312	0.9968471003	0.008159212857
2313	0.9968471013	0.008159191919
2314	0.9968469762	0.008158628402
2315	0.9968501453	0.008156028285
2316	0.996851421	0.008152467693
2317	0.9968539547	0.008148579299
2318	0.996853952	0.008148584042
2319	0.9968568354	0.008142020055
2320	0.9968568775	0.008141592666
2321	0.996857494	0.008138338931
2322	0.9968583187	0.008135696744
2323	0.9968663854	0.00812876113
2324	0.9968681347	0.008126579411
2325	0.9968682533	0.008124842076
2326	0.9968688972	0.008122120414
2327	0.9968722892	0.008118205052
2328	0.996872766	0.008116430668
2329	0.9968778224	0.008111916472
2330	0.99688086	0.0081051447
2331	0.9969076109	0.008071183707
2332	0.9969076708	0.008070544675
2333	0.9969194263	0.008059657329
2334	0.9969195725	0.008058730266
2335	0.9969201099	0.008055155654
2336	0.9969207789	0.008052357787
2337	0.9969244302	0.008048492643
2338	0.9969261504	0.008044492813
2339	0.9969261523	0.00804441976
2340	0.9969329913	0.008037683547
2341	0.9969357628	0.008031185399
2342	0.9969359523	0.00803010185
2343	0.9969361652	0.008028796981
2344	0.9969372287	0.008026782322
2345	0.996941003	0.00802212728
2346	0.9969472828	0.008009057747
2347	0.9969550356	0.007997297448
2348	0.9969580643	0.007991800185
2349	0.9969581868	0.007991090301
2350	0.9969588426	0.007988958754
2351	0.9969607545	0.007986171143
2352	0.9969651965	0.007978598314
2353	0.9969659953	0.007976631148
2354	0.9969661129	0.00797596218
2355	0.9969664077	0.007973379618
2356	0.9969665195	0.007972721489
2357	0.9969675158	0.007969475314
2358	0.9969694942	0.007967462244
2359	0.9969780738	0.007958254499
2360	0.9969818638	0.007951164611
2361	0.9969880755	0.007944247933
2362	0.9969881552	0.007943536788
2363	0.9969906222	0.007940812496
2364	0.9969906223	0.00794080977
2365	0.9969912178	0.007938173201
2366	0.997001409	0.007923501109
2367	0.9970015407	0.007922374523
2368	0.9970023394	0.007919548027
2369	0.9970043733	0.007915494357
2370	0.9970040306	0.007913628244
2371	0.9970046782	0.007910349276
2372	0.9970051743	0.007908622732
2373	0.9970053087	0.007907567776
2374	0.9970061188	0.007905715718
2375	0.9970122235	0.007898815985
2376	0.9970161161	0.007895300823
2377	0.9970167766	0.007893158728
2378	0.9970192643	0.007889009888
2379	0.9970192935	0.007888744969
2380	0.9970193553	0.00788841285
2381	0.9970199355	0.007885491236
2382	0.9970236631	0.007880543489
2383	0.9970239781	0.007879573199
2384	0.99702476	0.007875811374
2385	0.9970252156	0.007874611888
2386	0.9970252334	0.007874249423
2387	0.997025843	0.007871260454
2388	0.997025931	0.007870623175
2389	0.9970298571	0.007864932161
2390	0.9970441115	0.007844854298
2391	0.9970501501	0.00783737354
2392	0.9970541624	0.007832947611
2393	0.9970571388	0.007826378753
2394	0.9970573493	0.007825214111
2395	0.9970577504	0.00782303167
2396	0.9970579007	0.007822008136
2397	0.9970584926	0.007819938986
2398	0.9970585203	0.007819712319
2399	0.9970605442	0.00781640054
2400	0.9970612892	0.007815356224
2401	0.9970612923	0.007815294155
2402	0.9970631426	0.007812313042
2403	0.9970633229	0.007811436894
2404	0.9970636104	0.00781007699
2405	0.9970637248	0.007809302273
2406	0.9970638255	0.007808664964
2407	0.997068606	0.007799251698
2408	0.9970708146	0.007791850843
2409	0.9970715497	0.007788875501
2410	0.9970811348	0.007778312424
2411	0.9970811547	0.007778069601
2412	0.9970859283	0.007773229144
2413	0.9970865016	0.007771568823
2414	0.9970868587	0.007769726609
2415	0.9970869009	0.00776937936
2416	0.9970879212	0.007767618446
2417	0.997092686	0.007758699913
2418	0.9970926541	0.007757985245
2419	0.9970928588	0.007756819087
2420	0.9970998633	0.007752394454
2421	0.9971004375	0.007751074445
2422	0.9971015005	0.007748388989
2423	0.9971018579	0.007746564841
2424	0.9971115026	0.007739928192
2425	0.9971126483	0.007737564227
2426	0.9971127523	0.007736842898
2427	0.9971137082	0.007734225189
2428	0.9971183906	0.007724750637
2429	0.9971185013	0.007724305675
2430	0.9971216615	0.007717583668
2431	0.9971216616	0.007717581964
2432	0.9971221088	0.007715203739
2433	0.9971223209	0.007714184996
2434	0.9971271297	0.007703811208
2435	0.9971320986	0.007698969557
2436	0.9971324729	0.007697811345
2437	0.9971353981	0.007691774947
2438	0.9971420109	0.007677609163
2439	0.9971483193	0.007671026838
2440	0.9971491587	0.007667872026
2441	0.9971501868	0.007665091518
2442	0.9971540106	0.007660287638
2443	0.9971576501	0.007655158178
2444	0.9971596109	0.007650836578
2445	0.9971597733	0.007649577647
2446	0.9971598229	0.007649103704
2447	0.9971598239	0.007649085258
2448	0.9971616893	0.007643919116
2449	0.9971615458	0.007642910535
2450	0.9971631459	0.007640379694
2451	0.9971674502	0.0076365096
2452	0.9971698378	0.007632411025
2453	0.9971704266	0.007628831133
2454	0.9971708334	0.007625952381
2455	0.9971715464	0.007622035037
2456	0.997179555	0.007611058561
2457	0.9971793883	0.007610119656
2458	0.9971793961	0.007609838387
2459	0.9971949083	0.007586321503
2460	0.9971960328	0.007584033454
2461	0.9971976377	0.007579316589
2462	0.9971977317	0.007578600233
2463	0.997204864	0.007568988504
2464	0.9972049694	0.007568368674
2465	0.9972066156	0.007564370085
2466	0.9972071639	0.007562200303
2467	0.9972098909	0.007555721954
2468	0.9972099113	0.007555484026
2469	0.9972101361	0.007554281828
2470	0.9972114236	0.0075510726
2471	0.9972116365	0.007550247529
2472	0.9972142265	0.007546535295
2473	0.9972340101	0.007522298429
2474	0.9972434097	0.007512556987
2475	0.9972450831	0.007509936979
2476	0.9972452887	0.00750895892
2477	0.9972477811	0.007507014577
2478	0.9972500775	0.007503518943
2479	0.9972506278	0.00750158439
2480	0.9972508212	0.007500792127
2481	0.9972562746	0.007490073721
2482	0.9972606164	0.007483372188
2483	0.9972615151	0.007481226612
2484	0.9972615211	0.007481143889
2485	0.9972615247	0.007481093056
2486	0.9972623563	0.007478802225
2487	0.9972628152	0.007476381434
2488	0.997265263	0.007473852872
2489	0.9972679439	0.007472279654
2490	0.9972705036	0.007467091618
2491	0.9972707527	0.007466279145
2492	0.997276834	0.007458794201
2493	0.997278149	0.007453813751
2494	0.9972783128	0.007452541182
2495	0.9972858915	0.007445207304
2496	0.9972859218	0.007444937679
2497	0.99728675	0.007442746209
2498	0.9972883762	0.007441158034
2499	0.9972884166	0.007440948586
2500	0.9972890936	0.007438492379
2501	0.9972893546	0.007437167346
2502	0.9972894663	0.007436287289
2503	0.9972895014	0.007435992458
2504	0.997292901	0.007430768048
2505	0.9972984793	0.007418887027
2506	0.9972984803	0.007418835043
2507	0.9972989836	0.007415736635
2508	0.9972990498	0.00741535146
2509	0.9973004531	0.007412632734
2510	0.997302661	0.007410723875
2511	0.9973051753	0.007407910874
2512	0.9973070426	0.00740487933
2513	0.9973070686	0.00740352658
2514	0.9973102403	0.007397308072
2515	0.997311876	0.007395184764
2516	0.997325341	0.007380942888
2517	0.9973253416	0.007380931708
2518	0.9973253416	0.007380931648
2519	0.9973300754	0.00737412006
2520	0.997330331	0.007373394378
